Station Name,Measurement Timestamp 1,Measurement Timestamp 2,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
63rd Street Weather Station,2016-08-04T00:00:00Z,05:00:00 PM,28.8,25.2,75,0.0,0.00,536.6,0,147,0.5,1.4,990.8,450,354,12.0,08/04/2016 5:00 PM,63rdStreetWeatherStation201608041700
63rd Street Weather Station,2016-08-04T00:00:00Z,06:00:00 PM,31.8,24.1,53,0.0,0.00,536.6,0,197,2.5,6.5,990.3,293,353,12.0,08/04/2016 6:00 PM,63rdStreetWeatherStation201608041800
63rd Street Weather Station,2016-08-04T00:00:00Z,07:00:00 PM,30.9,24.0,56,0.0,0.00,536.6,0,184,4.5,7.6,989.4,72,354,11.9,08/04/2016 7:00 PM,63rdStreetWeatherStation201608041900
63rd Street Weather Station,2016-08-04T00:00:00Z,08:00:00 PM,30.2,23.8,59,0.0,0.00,536.6,0,205,1.8,3.9,989.6,1,355,12.0,08/04/2016 8:00 PM,63rdStreetWeatherStation201608042000
63rd Street Weather Station,2016-08-04T00:00:00Z,09:00:00 PM,29.8,24.1,63,0.0,0.00,536.6,0,244,3.0,5.1,989.9,0,355,12.0,08/04/2016 9:00 PM,63rdStreetWeatherStation201608042100
63rd Street Weather Station,2016-08-04T00:00:00Z,10:00:00 PM,29.0,24.1,67,0.0,0.00,536.6,0,231,1.8,3.1,990.3,0,355,11.9,08/04/2016 10:00 PM,63rdStreetWeatherStation201608042200
63rd Street Weather Station,2016-08-04T00:00:00Z,11:00:00 PM,28.6,24.3,71,0.0,0.00,536.6,0,239,2.2,3.1,990.4,0,355,11.9,08/04/2016 11:00 PM,63rdStreetWeatherStation201608042300
63rd Street Weather Station,2016-08-04T00:00:00Z,12:00:00 AM,24.9,22.6,83,0.0,0.00,536.6,0,0,0.0,0.4,993.8,0,354,12.0,08/04/2016 12:00 AM,63rdStreetWeatherStation201608042400
63rd Street Weather Station,2016-08-05T00:00:00Z,01:00:00 AM,27.3,21.9,63,0.0,0.00,536.6,0,254,2.4,3.0,989.9,0,354,11.9,08/05/2016 1:00 AM,63rdStreetWeatherStation201608050100
63rd Street Weather Station,2016-08-05T00:00:00Z,02:00:00 AM,26.5,22.1,69,0.0,0.00,536.6,60,222,2.7,5.6,988.3,0,354,11.9,08/05/2016 2:00 AM,63rdStreetWeatherStation201608050200
63rd Street Weather Station,2016-08-05T00:00:00Z,03:00:00 AM,25.7,22.1,74,0.0,0.00,536.6,0,262,1.4,2.3,987.2,0,355,12.0,08/05/2016 3:00 AM,63rdStreetWeatherStation201608050300
63rd Street Weather Station,2016-08-05T00:00:00Z,04:00:00 AM,25.5,22.6,78,0.0,0.00,536.6,0,250,3.9,6.1,988.1,0,354,12.0,08/05/2016 4:00 AM,63rdStreetWeatherStation201608050400
63rd Street Weather Station,2016-08-05T00:00:00Z,05:00:00 AM,24.8,22.1,79,0.0,0.00,536.6,0,283,1.7,3.0,989.1,0,354,12.0,08/05/2016 5:00 AM,63rdStreetWeatherStation201608050500
63rd Street Weather Station,2016-08-05T00:00:00Z,06:00:00 AM,24.8,22.3,80,0.0,0.00,536.6,0,261,2.1,3.0,989.4,5,354,12.0,08/05/2016 6:00 AM,63rdStreetWeatherStation201608050600
63rd Street Weather Station,2016-08-05T00:00:00Z,07:00:00 AM,24.6,22.1,81,0.0,0.00,536.6,0,302,1.7,4.7,989.9,39,354,12.0,08/05/2016 7:00 AM,63rdStreetWeatherStation201608050700
63rd Street Weather Station,2016-08-05T00:00:00Z,08:00:00 AM,24.7,22.1,80,0.0,0.00,536.6,0,333,1.9,4.7,990.2,197,354,11.9,08/05/2016 8:00 AM,63rdStreetWeatherStation201608050800
63rd Street Weather Station,2016-08-05T00:00:00Z,09:00:00 AM,24.9,22.2,79,0.0,0.00,536.6,0,290,1.5,3.1,990.1,99,354,11.9,08/05/2016 9:00 AM,63rdStreetWeatherStation201608050900
63rd Street Weather Station,2016-08-05T00:00:00Z,10:00:00 AM,25.3,22.3,77,0.0,0.00,536.6,0,261,1.0,2.0,990.2,129,355,11.8,08/05/2016 10:00 AM,63rdStreetWeatherStation201608051000
63rd Street Weather Station,2016-08-05T00:00:00Z,11:00:00 AM,24.0,22.4,87,0.0,0.00,536.6,0,67,1.3,2.0,990.8,93,354,12.0,08/05/2016 11:00 AM,63rdStreetWeatherStation201608051100
63rd Street Weather Station,2016-08-05T00:00:00Z,12:00:00 PM,25.2,22.6,81,0.0,0.00,536.6,0,255,3.2,4.8,991.0,157,354,12.0,08/05/2016 12:00 PM,63rdStreetWeatherStation201608051200
63rd Street Weather Station,2016-08-05T00:00:00Z,01:00:00 PM,25.9,23.1,79,0.0,0.00,536.6,0,260,2.0,5.2,990.6,452,355,11.9,08/05/2016 1:00 PM,63rdStreetWeatherStation201608051300
63rd Street Weather Station,2016-08-05T00:00:00Z,02:00:00 PM,26.9,23.4,74,0.0,0.00,536.6,0,269,2.0,3.3,990.1,378,354,11.9,08/05/2016 2:00 PM,63rdStreetWeatherStation201608051400
63rd Street Weather Station,2016-08-05T00:00:00Z,03:00:00 PM,27.7,24.0,74,0.0,0.00,536.6,0,176,0.6,1.1,990.0,334,354,12.0,08/05/2016 3:00 PM,63rdStreetWeatherStation201608051500
63rd Street Weather Station,2016-08-05T00:00:00Z,04:00:00 PM,25.9,23.4,81,0.0,0.00,536.6,0,96,2.2,3.7,989.6,158,354,11.9,08/05/2016 4:00 PM,63rdStreetWeatherStation201608051600
63rd Street Weather Station,2016-08-05T00:00:00Z,05:00:00 PM,25.7,23.7,85,0.0,0.00,536.6,0,71,2.8,3.6,989.7,121,355,11.9,08/05/2016 5:00 PM,63rdStreetWeatherStation201608051700
63rd Street Weather Station,2016-08-05T00:00:00Z,06:00:00 PM,25.5,23.8,87,0.0,0.00,536.6,0,107,0.4,1.1,989.8,70,354,12.0,08/05/2016 6:00 PM,63rdStreetWeatherStation201608051800
63rd Street Weather Station,2016-08-05T00:00:00Z,07:00:00 PM,25.0,23.9,91,0.0,0.00,536.6,0,79,3.3,4.8,989.8,45,354,12.0,08/05/2016 7:00 PM,63rdStreetWeatherStation201608051900
63rd Street Weather Station,2016-08-05T00:00:00Z,08:00:00 PM,24.5,23.1,89,0.0,0.00,536.6,0,88,1.3,2.3,990.2,4,354,12.0,08/05/2016 8:00 PM,63rdStreetWeatherStation201608052000
63rd Street Weather Station,2016-08-05T00:00:00Z,09:00:00 PM,24.3,23.1,90,0.0,0.00,536.6,0,104,0.0,0.7,991.1,0,354,11.8,08/05/2016 9:00 PM,63rdStreetWeatherStation201608052100
63rd Street Weather Station,2016-08-05T00:00:00Z,10:00:00 PM,24.0,23.1,93,0.0,0.00,536.6,0,57,0.0,1.1,991.3,0,355,11.9,08/05/2016 10:00 PM,63rdStreetWeatherStation201608052200
63rd Street Weather Station,2016-08-05T00:00:00Z,11:00:00 PM,23.7,23.1,95,0.0,0.00,536.6,0,16,0.9,1.4,991.5,0,354,11.9,08/05/2016 11:00 PM,63rdStreetWeatherStation201608052300
63rd Street Weather Station,2016-08-05T00:00:00Z,12:00:00 AM,28.4,24.2,71,0.0,0.00,536.6,0,281,3.0,7.0,991.1,0,354,11.9,08/05/2016 12:00 AM,63rdStreetWeatherStation201608052400
63rd Street Weather Station,2016-08-06T00:00:00Z,01:00:00 AM,24.8,19.9,64,0.0,0.00,536.6,0,341,3.2,6.7,991.6,0,354,12.0,08/06/2016 1:00 AM,63rdStreetWeatherStation201608060100
63rd Street Weather Station,2016-08-06T00:00:00Z,02:00:00 AM,24.6,19.6,63,0.0,0.00,536.6,0,358,3.1,4.9,991.9,0,354,12.0,08/06/2016 2:00 AM,63rdStreetWeatherStation201608060200
63rd Street Weather Station,2016-08-06T00:00:00Z,03:00:00 AM,23.7,18.7,63,0.0,0.00,536.6,0,342,1.6,2.9,991.9,0,354,11.9,08/06/2016 3:00 AM,63rdStreetWeatherStation201608060300
63rd Street Weather Station,2016-08-06T00:00:00Z,04:00:00 AM,22.9,18.5,66,0.0,0.00,536.6,0,343,2.2,3.7,991.8,0,354,11.8,08/06/2016 4:00 AM,63rdStreetWeatherStation201608060400
63rd Street Weather Station,2016-08-06T00:00:00Z,05:00:00 AM,21.9,18.1,70,0.0,0.00,536.6,0,337,1.4,2.3,991.9,1,355,11.9,08/06/2016 5:00 AM,63rdStreetWeatherStation201608060500
63rd Street Weather Station,2016-08-06T00:00:00Z,06:00:00 AM,21.3,18.2,74,0.0,0.00,536.6,0,278,1.1,1.7,992.5,9,354,12.0,08/06/2016 6:00 AM,63rdStreetWeatherStation201608060600
63rd Street Weather Station,2016-08-06T00:00:00Z,07:00:00 AM,22.3,18.8,72,0.0,0.00,536.6,0,313,0.8,1.9,992.8,117,356,11.9,08/06/2016 7:00 AM,63rdStreetWeatherStation201608060700
63rd Street Weather Station,2016-08-06T00:00:00Z,08:00:00 AM,22.5,20.1,81,0.0,0.00,536.6,0,7,3.5,5.5,993.1,329,354,12.0,08/06/2016 8:00 AM,63rdStreetWeatherStation201608060800
63rd Street Weather Station,2016-08-06T00:00:00Z,09:00:00 AM,22.9,20.6,81,0.0,0.00,536.6,0,9,2.9,5.2,993.3,440,356,12.0,08/06/2016 9:00 AM,63rdStreetWeatherStation201608060900
63rd Street Weather Station,2016-08-06T00:00:00Z,10:00:00 AM,23.5,21.2,82,0.0,0.00,536.6,0,9,3.2,5.8,993.3,597,356,11.9,08/06/2016 10:00 AM,63rdStreetWeatherStation201608061000
63rd Street Weather Station,2016-08-06T00:00:00Z,11:00:00 AM,23.6,21.6,84,0.0,0.00,536.6,0,17,5.0,6.8,993.5,720,355,11.9,08/06/2016 11:00 AM,63rdStreetWeatherStation201608061100
63rd Street Weather Station,2016-08-06T00:00:00Z,12:00:00 PM,24.2,22.1,83,0.0,0.00,536.6,0,16,5.6,8.4,993.6,798,355,11.9,08/06/2016 12:00 PM,63rdStreetWeatherStation201608061200
63rd Street Weather Station,2016-08-06T00:00:00Z,01:00:00 PM,24.2,21.7,80,0.0,0.00,536.6,0,29,5.4,7.5,993.4,821,354,11.9,08/06/2016 1:00 PM,63rdStreetWeatherStation201608061300
63rd Street Weather Station,2016-08-06T00:00:00Z,02:00:00 PM,24.3,21.4,78,0.0,0.00,536.6,0,49,2.2,5.0,993.5,803,354,11.9,08/06/2016 2:00 PM,63rdStreetWeatherStation201608061400
63rd Street Weather Station,2016-08-06T00:00:00Z,03:00:00 PM,24.5,21.5,77,0.0,0.00,536.6,0,66,3.3,4.6,993.2,732,353,12.0,08/06/2016 3:00 PM,63rdStreetWeatherStation201608061500
63rd Street Weather Station,2016-08-06T00:00:00Z,04:00:00 PM,24.7,21.1,73,0.0,0.00,536.6,0,51,1.5,3.2,993.0,614,353,11.9,08/06/2016 4:00 PM,63rdStreetWeatherStation201608061600
63rd Street Weather Station,2016-08-06T00:00:00Z,05:00:00 PM,24.8,20.5,68,0.0,0.00,536.6,0,64,2.8,4.4,992.5,465,353,11.8,08/06/2016 5:00 PM,63rdStreetWeatherStation201608061700
63rd Street Weather Station,2016-08-06T00:00:00Z,06:00:00 PM,24.8,20.3,67,0.0,0.00,536.6,0,75,3.4,4.1,992.4,296,353,11.9,08/06/2016 6:00 PM,63rdStreetWeatherStation201608061800
63rd Street Weather Station,2016-08-06T00:00:00Z,07:00:00 PM,24.8,19.4,60,0.0,0.00,536.6,0,72,2.9,3.6,992.5,124,354,11.9,08/06/2016 7:00 PM,63rdStreetWeatherStation201608061900
63rd Street Weather Station,2016-08-06T00:00:00Z,08:00:00 PM,24.4,20.1,68,0.0,0.00,536.6,0,69,2.7,3.4,992.7,4,354,12.0,08/06/2016 8:00 PM,63rdStreetWeatherStation201608062000
63rd Street Weather Station,2016-08-06T00:00:00Z,09:00:00 PM,24.1,20.2,71,0.0,0.00,536.6,0,70,1.5,2.1,993.4,0,354,12.0,08/06/2016 9:00 PM,63rdStreetWeatherStation201608062100
63rd Street Weather Station,2016-08-06T00:00:00Z,10:00:00 PM,24.2,19.8,67,0.0,0.00,536.6,0,58,0.9,1.7,993.7,0,354,12.0,08/06/2016 10:00 PM,63rdStreetWeatherStation201608062200
63rd Street Weather Station,2016-08-06T00:00:00Z,11:00:00 PM,24.0,19.9,69,0.0,0.00,536.6,0,74,1.2,1.6,993.8,0,354,11.9,08/06/2016 11:00 PM,63rdStreetWeatherStation201608062300
63rd Street Weather Station,2016-08-06T00:00:00Z,12:00:00 AM,23.7,22.8,93,0.0,0.00,536.6,0,1,0.8,2.5,991.8,0,355,12.0,08/06/2016 12:00 AM,63rdStreetWeatherStation201608062400
63rd Street Weather Station,2016-08-07T00:00:00Z,02:00:00 AM,22.2,19.1,75,0.0,0.00,536.6,0,273,1.3,1.8,994.2,1,354,11.9,08/07/2016 2:00 AM,63rdStreetWeatherStation201608070200
63rd Street Weather Station,2016-08-07T00:00:00Z,03:00:00 AM,21.8,18.9,76,0.0,0.00,536.6,0,272,1.0,1.6,994.1,1,355,12.0,08/07/2016 3:00 AM,63rdStreetWeatherStation201608070300
63rd Street Weather Station,2016-08-07T00:00:00Z,04:00:00 AM,21.7,18.5,74,0.0,0.00,536.6,0,286,0.8,1.3,994.0,1,355,12.0,08/07/2016 4:00 AM,63rdStreetWeatherStation201608070400
63rd Street Weather Station,2016-08-07T00:00:00Z,05:00:00 AM,21.5,18.5,75,0.0,0.00,536.6,0,279,0.9,1.6,994.3,0,354,11.9,08/07/2016 5:00 AM,63rdStreetWeatherStation201608070500
63rd Street Weather Station,2016-08-07T00:00:00Z,06:00:00 AM,20.7,18.3,80,0.0,0.00,536.6,0,265,1.2,1.6,994.9,8,354,12.0,08/07/2016 6:00 AM,63rdStreetWeatherStation201608070600
63rd Street Weather Station,2016-08-07T00:00:00Z,07:00:00 AM,21.2,18.4,77,0.0,0.00,536.6,0,279,1.1,1.8,995.0,31,354,11.9,08/07/2016 7:00 AM,63rdStreetWeatherStation201608070700
63rd Street Weather Station,2016-08-07T00:00:00Z,08:00:00 AM,24.1,19.4,65,0.0,0.00,536.6,0,23,0.9,1.5,995.5,273,356,12.0,08/07/2016 8:00 AM,63rdStreetWeatherStation201608070800
63rd Street Weather Station,2016-08-07T00:00:00Z,09:00:00 AM,23.9,19.8,69,0.0,0.00,536.6,0,23,1.9,3.6,995.7,229,354,11.9,08/07/2016 9:00 AM,63rdStreetWeatherStation201608070900
63rd Street Weather Station,2016-08-07T00:00:00Z,10:00:00 AM,24.1,19.9,68,0.0,0.00,536.6,0,60,1.5,2.7,996.1,625,355,12.0,08/07/2016 10:00 AM,63rdStreetWeatherStation201608071000
63rd Street Weather Station,2016-08-07T00:00:00Z,11:00:00 AM,24.1,20.8,74,0.0,0.00,536.6,0,106,1.8,3.4,996.2,751,355,12.0,08/07/2016 11:00 AM,63rdStreetWeatherStation201608071100
63rd Street Weather Station,2016-08-07T00:00:00Z,12:00:00 PM,24.5,20.4,69,0.0,0.00,536.6,0,76,2.7,4.1,996.1,521,355,12.0,08/07/2016 12:00 PM,63rdStreetWeatherStation201608071200
